Energy,Power
0.19634954084936207,1.6699835997703406e-12
0.19792033717615698,2.3721947039575545e-12
0.19949113350295186,7.680538014086247e-13
0.20106192982974677,1.2998806980604202e-13
0.20263272615654165,1.9817256158709805e-12
0.20420352248333656,2.782651265138173e-12
0.20577431881013145,8.965488274337672e-13
0.20734511513692636,1.5398213112961989e-13
0.20891591146372127,2.335239382989109e-12
0.21048670779051615,3.3057532000277537e-12
0.21205750411731106,1.1054881611926458e-12
0.21362830044410594,1.5827715177770616e-13
0.21519909677090085,2.5995995856812153e-12
0.21676989309769573,3.712651218031351e-12
0.21834068942449064,1.2161116202069602e-12
0.21991148575128555,1.7717885849871393e-13
0.22148228207808043,3.034308236281452e-12
0.22305307840487534,4.317716540369294e-12
0.22462387473167023,1.4076105499237298e-12
0.22619467105846514,2.2628958369713776e-13
0.22776546738526,3.6101234634298204e-12
0.22933626371205487,5.1381360343615385e-12
0.23090706003884978,1.7029756987829506e-12
0.2324778563656447,2.3077832614710023e-13
0.23404865269243957,4.112160076048748e-12
0.23561944901923448,5.8945860080164435e-12
0.23719024534602937,1.9285697566352656e-12
0.23876104167282428,2.898919793819882e-13
0.24033183799961916,4.926883147906805e-12
0.24190263432641407,7.054385348608104e-12
0.24347343065320898,2.3437093517090985e-12
0.24504422698000386,3.110134764278727e-13
0.24661502330679877,5.689149044486422e-12
0.24818581963359365,8.189582891030037e-12
0.24975661596038856,2.6952232055381577e-12
0.25132741228718347,3.9765681409310727e-13
0.2528982086139783,6.848046514582124e-12
0.25446900494077324,9.82434026782803e-12
0.25603980126756815,3.246912873148027e-12
0.25761059759436306,4.471098694489931e-13
0.25918139392115797,8.091964675745269e-12
0.2607521902479528,1.1648501930057027e-11
0.26232298657474773,3.835712951056573e-12
0.26389378290154264,5.555776421646111e-13
0.26546457922833755,9.790150894013525e-12
0.26703537555513246,1.4101655355530332e-11
0.2686061718819273,4.6842605628127304e-12
0.2701769682087222,6.481707137900901e-13
0.27174776453551713,1.1722021063396846e-11
0.27331856086231204,1.6968778629190978e-11
0.2748893571891069,5.657687894759065e-12
0.27646015351590175,7.617432731903232e-13
0.27803094984269666,1.411859813663724e-11
0.27960174616949157,2.0487485621569052e-11
0.2811725424962865,6.825051409074343e-12
0.2827433388230814,9.41827522681203e-13
0.28431413514987625,1.723133466797181e-11
0.28588493147667116,2.4976905827427776e-11
0.28745572780346607,8.278180495557022e-12
0.289026524130261,1.199411527171379e-12
0.2905973204570559,2.143912481122441e-11
0.29216811678385074,3.11694183138511e-11
0.29373891311064565,1.0516442867219889e-11
0.29530970943744056,1.3453204018156346e-12
0.29688050576423547,2.5892792485373166e-11
0.2984513020910303,3.785622528980512e-11
0.30002209841782523,1.2623609362715823e-11
0.30159289474462014,1.8233252489603844e-12
0.30316369107141505,3.2867317035193175e-11
0.30473448739820996,4.792457559560748e-11
0.3063052837250048,1.6121327185173675e-11
0.3078760800517997,2.1900704135635455e-12
0.30944687637859464,4.1030671328197316e-11
0.31101767270538955,6.023748412221798e-11
0.31258846903218446,2.041939888836787e-11
0.3141592653589793,2.691634012248911e-12
0.3157300616857742,5.146134135609391e-11
0.31730085801256913,7.564513560886367e-11
0.31887165433936404,2.5380511031417284e-11
0.3204424506661589,3.70359002783323e-12
0.3220132469929538,6.707877854232713e-11
0.3235840433197487,9.852231361904467e-11
0.3251548396465436,3.3424296804095576e-11
0.32672563597333854,4.539507731511118e-12
0.3282964323001334,8.605980297308694e-11
0.32986722862692824,1.2738747574630658e-10
0.33143802495372315,4.3513947455788974e-11
0.33300882128051806,5.819190888566257e-12
0.334579617607313,1.1182734216350058e-10
0.3361504139341079,1.659668359479655e-10
0.33772121026090274,5.649157974181344e-11
0.33929200658769765,7.997739758116697e-12
0.34086280291449256,1.4943733957530528e-10
0.34243359924128747,2.220028121726302e-10
0.3440043955680823,7.600798720005389e-11
0.34557519189487723,1.0527278090139211e-11
0.34714598822167214,2.0028032249519183e-10
0.34871678454846705,2.99097409988165e-10
0.35028758087526196,1.0288280626682626e-10
0.3518583772020568,1.425868176627036e-11
0.3534291735288517,2.730630665749062e-10
0.35499996985564664,4.097712550162319e-10
0.35657076618244155,1.4188942204332607e-10
0.35814156250923646,1.9531895151636664e-11
0.3597123588360313,3.772400252615815e-10
0.3612831551628262,5.68499781799589e-10
0.36285395148962113,1.9690997929487383e-10
0.36442474781641604,2.7996753811564525e-11
0.3659955441432109,5.359204562636067e-10
0.3675663404700058,8.110143879205877e-10
0.3691371367968007,2.833023311029169e-10
0.3707079331235956,3.95042431069908e-11
0.37227872945039053,7.702140725328051e-10
0.3738495257771854,1.1734635119462906e-09
0.3754203221039803,4.1181305032609433e-10
0.37699111843077515,5.843876088453194e-11
0.37856191475757006,1.1396003919017312e-09
0.38013271108436497,1.7468735250582168e-09
0.3817035074111599,6.179416376208286e-10
0.38327430373795474,8.724592653092939e-11
0.38484510006474965,1.7249728525012684e-09
0.38641589639154456,2.664691393833757e-09
0.38798669271833947,9.491639720826176e-10
0.3895574890451343,1.3626973556973538e-10
0.39112828537192923,2.6998635980699016e-09
0.39269908169872414,4.204177212167342e-09
0.39426987802551905,1.5112397347840999e-09
0.39584067435231396,2.1728005746741872e-10
0.3974114706791088,4.365977920087644e-09
0.3989822670059037,6.86514504673038e-09
0.40055306333269863,2.490273763157979e-09
0.40212385965949354,3.6508328213852206e-10
0.4036946559862884,7.373927477724492e-09
0.4052654523130833,1.1722824131350667e-08
0.4068362486398782,4.306523958573102e-09
0.4084070449666731,6.333457145088552e-10
0.40997784129346804,1.3023057528242537e-08
0.4115486376202629,2.0986168833486754e-08
0.4131194339470578,7.812603012239678e-09
0.4146902302738527,1.1716879226881415e-09
0.4162610266006476,2.4382469318957496e-08
0.41783182292744253,3.990559014104341e-08
0.4194026192542374,1.5110911995965774e-08
0.4209734155810323,2.2911455661079574e-09
0.4225442119078272,4.8685654962730546e-08
0.4241150082346221,8.116685563307587e-08
0.42568580456141697,3.129716663760935e-08
0.4272566008882119,4.875406181090072e-09
0.4288273972150068,1.0530243868729308e-07
0.4303981935418017,1.7919656680739837e-07
0.4319689898685966,7.061145094865943e-08
0.43353978619539146,1.1172576540004343e-08
0.4351105825221864,2.4701503968559286e-07
0.4366813788489813,4.285535698106659e-07
0.4382521751757762,1.716609818783859e-07
0.4398229715025711,2.7481328522424817e-08
0.44139376782936596,6.094343915111719e-07
0.44296456415616087,1.0453014183596993e-06
0.4445353604829558,4.033232126961073e-07
0.4461061568097507,5.921191993113467e-08
0.44767695313654554,1.0879812692460253e-06
0.44924774946334045,1.2021603613300555e-06
0.45081854579013536,1.1164834488578075e-07
0.45238934211693027,3.456827784606477e-08
0.45396013844372507,1.8609637292476167e-05
0.45553093477052,0.00035179133636281846
0.4571017310973149,0.0026163648352445427
0.45867252742410974,0.011878530228376368
0.46024332375090465,0.03889333576739257
0.46181412007769956,0.0997349303201799
0.4633849164044945,0.20992584216314455
0.4649557127312894,0.37334692939825315
0.46652650905808424,0.5715833522535834
0.46809730538487915,0.7624228702432143
0.46966810171167406,0.892650779019713
0.47123889803846897,0.9208744038545114
0.4728096943652638,0.8376699519997659
0.47438049069205873,0.67037213331096
0.47595128701885364,0.4693749090841767
0.47752208334564855,0.2847918391924181
0.47909287967244346,0.14750545701118067
0.4806636759992383,0.06372083321523858
0.4822344723260332,0.022131747625252968
0.48380526865282814,0.005811312510527897
0.48537606497962305,0.0010283340348324558
0.48694686130641796,9.460508155306365e-05
0.4885176576332128,1.882584559633659e-06
0.4900884539600077,1.9879710888646574e-10
0.49165925028680263,6.036088761778899e-07
0.49323004661359754,1.4190242497529717e-06
0.4948008429403924,4.827302640869699e-07
0.4963716392671873,5.520458189672086e-08
0.4979424355939822,8.311479590294075e-07
0.4995132319207771,9.409655174692427e-07
0.501084028247572,2.4161076776652753e-07
0.5026548245743669,2.431447069882275e-08
0.5042256209011619,3.4578759507690115e-07
0.5057964172279567,3.8293996456525107e-07
0.5073672135547516,9.816093775248688e-08
0.5089380098815465,9.860815694917796e-09
0.5105088062083414,1.430028194139324e-07
0.5120796025351363,1.612437321189963e-07
0.5136503988619312,4.208441272264345e-08
0.5152211951887261,4.377333932146031e-09
0.516791991515521,6.434003685063323e-08
0.5183627878423159,7.40587087250973e-08
0.5199335841691108,1.9770096208626338e-08
0.5215043804959056,2.0650947238724108e-09
0.5230751768227005,3.121099686050865e-08
0.5246459731494955,3.6617283930931425e-08
0.5262167694762904,9.931702353082339e-09
0.5277875658030853,1.074478891813443e-09
0.5293583621298802,1.6348258287094414e-08
0.5309291584566751,1.94792003698124e-08
0.53249995478347,5.376151393046136e-09
0.5340707511102649,5.791771090685538e-10
0.5356415474370597,9.033241889396231e-09
0.5372123437638546,1.0915730383159078e-08
0.5387831400906495,3.0467050324313416e-09
0.5403539364174444,3.373451863640094e-10
0.5419247327442394,5.279789247386035e-09
0.5434955290710343,6.449960974412006e-09
0.5450663253978292,1.8221688397172646e-09
0.5466371217246241,2.0205007481827174e-10
0.548207918051419,3.210578935896233e-09
0.5497787143782138,3.96339764019658e-09
0.5513495107050087,1.1312215016029302e-09
0.5529203070318035,1.2602627725936129e-10
0.5544911033585984,2.0245305105121107e-09
0.5560618996853933,2.519701444727632e-09
0.5576326960121882,7.23329475234481e-10
0.5592034923389831,8.263566967789763e-11
0.560774288665778,1.3251964502072357e-09
0.562345084992573,1.661042081368267e-09
0.5639158813193679,4.816417755467431e-10
0.5654866776461628,5.4062978617968236e-11
0.5670574739729577,8.850676873675452e-10
0.5686282702997525,1.1175177826231846e-09
0.5701990666265474,3.2545574764397276e-10
0.5717698629533423,3.748124984100269e-11
0.5733406592801372,6.100929508126347e-10
0.5749114556069321,7.741723400095864e-10
0.576482251933727,2.2697779022164646e-10
0.578053048260522,2.5968600508309703e-11
0.5796238445873169,4.279409797707554e-10
0.5811946409141118,5.46168929991688e-10
0.5827654372409066,1.6097886698641875e-10
0.5843362335677015,1.8576050161151882e-11
0.5859070298944964,3.065080579469133e-10
0.5874778262212913,3.928990799107193e-10
0.5890486225480862,1.1625751312374454e-10
0.5906194188748811,1.3432811337385164e-11
0.592190215201676,2.2342686404977606e-10
0.5937610115284709,2.8764693182626e-10
0.5953318078552658,8.551482896361137e-11
0.5969026041820606,9.937515863926939e-12
0.5984734005088556,1.65549234180871e-10
0.6000441968356505,2.14124995209758e-10
0.6016149931624454,6.413367025182857e-11
0.6031857894892403,7.254118713939943e-12
0.6047565858160352,1.2340811501563823e-10
0.6063273821428301,1.6016498174445024e-10
0.607898178469625,4.780417731020732e-11
0.6094689747964199,5.7344544013465274e-12
0.6110397711232147,9.481958952982826e-11
0.6126105674500096,1.2324648976848124e-10
0.6141813637768045,3.712182166546873e-11
0.6157521601035995,4.2222733188627874e-12
0.6173229564303944,7.230802467303679e-11
0.6188937527571893,9.43948120817109e-11
0.6204645490839842,2.8338347557857783e-11
0.6220353454107791,3.4469518013913564e-12
0.623606141737574,5.6948132076202646e-11
0.6251769380643689,7.447343629329284e-11
0.6267477343911637,2.2630944803283593e-11
0.6283185307179586,2.520695985541778e-12
0.6298893270447535,4.4138086858573386e-11
0.6314601233715484,5.812003519420897e-11
0.6330309196983434,1.769023850594968e-11
0.6346017160251383,2.0217373219110995e-12
0.6361725123519332,3.487041093957338e-11
0.6377433086787281,4.578088661989071e-11
0.639314105005523,1.3723005770201766e-11
0.6408849013323178,1.7915817905193948e-12
0.6424556976591127,2.8781768923803363e-11
0.6440264939859076,3.7864157324777696e-11
0.6455972903127025,1.1718413538320066e-11
0.6471680866394974,1.1936456193467433e-12
0.6487388829662923,2.220215052238845e-11
0.6503096792930873,2.9500309565437686e-11
0.6518804756198822,8.93819099465936e-12
0.6534512719466771,1.1373430369648657e-12
0.6550220682734719,1.864416920192456e-11
0.6565928646002668,2.461304764803751e-11
0.6581636609270616,7.57368622356629e-12
0.6597344572538565,8.333310235127901e-13
0.6613052535806514,1.4922534013805187e-11
0.6628760499074463,1.9834882602819728e-11
0.6644468462342412,6.05537034167463e-12
0.6660176425610361,7.532664537721254e-13
0.667588438887831,1.252487823661614e-11
0.669159235214626,1.6627563392742638e-11
0.6707300315414209,5.148912570393125e-12
0.6723008278682158,5.614117196141259e-13
0.6738716241950106,1.0150505398585622e-11
0.6754424205218055,1.3551867125595934e-11
0.6770132168486004,4.156028894127793e-12
0.6785840131753953,5.150439251313989e-13
0.6801548095021902,8.630748206781253e-12
0.6817256058289851,1.1506534363987116e-11
0.68329640215578,3.5843887527922095e-12
0.6848671984825749,3.8088902406431595e-13
0.6864379948093698,7.038454563466898e-12
0.6880087911361646,9.433537983301515e-12
0.6895795874629596,2.8972576666390458e-12
0.6911503837897545,3.6968927419753035e-13
0.6927211801165494,6.092827425254246e-12
0.6942919764433443,8.127229942102463e-12
0.6958627727701392,2.5281300581833383e-12
0.6974335690969341,2.7960401569687503e-13
0.699004365423729,5.071405852378852e-12
0.7005751617505239,6.836121929497751e-12
0.7021459580773187,2.1488308925490203e-12
0.7037167544041136,2.319136842768689e-13
0.7052875507309085,4.233092246068927e-12
0.7068583470577035,5.68795406596561e-12
0.7084291433844984,1.741703388828477e-12
0.7099999397112933,2.3185067207607815e-13
0.7115707360380882,3.7743726208799565e-12
0.7131415323648831,5.0619056867274554e-12
0.714712328691678,1.6064448619102016e-12
0.7162831250184729,1.5437506755159349e-13
0.7178539213452677,3.066641740921414e-12
0.7194247176720626,4.170529372507496e-12
0.7209955139988575,1.3051340979847112e-12
0.7225663103256524,1.6466582217763774e-13
0.7241371066524473,2.712397838112076e-12
0.7257079029792423,3.643387817066252e-12
0.7272786993060372,1.1358682942962788e-12
0.7288494956328321,1.2880253106980543e-13
0.730420291959627,2.325454531029663e-12
0.7319910882864218,3.136035580575849e-12
0.7335618846132167,9.761788709247612e-13
0.7351326809400116,1.2625274110739984e-13
0.7367034772668065,2.0705590616700077e-12
0.7382742735936014,2.8053087290518145e-12
0.7398450699203963,9.053954168556919e-13
0.7414158662471912,8.021291636446975e-14
0.7429866625739862,1.6874119198434448e-12
0.7445574589007811,2.3190918661112995e-12
0.7461282552275759,7.317243211625903e-13
0.7476990515543708,8.777614684612328e-14
0.7492698478811657,1.5171999042101064e-12
0.7508406442079606,2.050982090382774e-12
0.7524114405347555,6.400564251957583e-13
0.7539822368615503,7.766127332844702e-14
0.7555530331883452,1.3560776008906557e-12
0.7571238295151401,1.8514363809532592e-12
0.758694625841935,6.055303145886658e-13
0.7602654221687299,5.312047982148973e-14
0.7618362184955249,1.102598406782667e-12
0.7634070148223198,1.511160631645112e-12
0.7649778111491146,4.627514087902654e-13
0.7665486074759095,6.686918305228854e-14
0.7681194038027044,1.064396027046994e-12
0.7696902001294993,1.4380485964081727e-12
0.7712609964562942,4.668026354151093e-13
0.7728317927830891,4.866653457756432e-14
0.774402589109884,8.86945400039762e-13
0.7759733854366789,1.22025562802404e-12
0.7775441817634738,3.8926526695701783e-13
0.7791149780902686,4.158431954227347e-14
0.7806857744170635,7.946144215873886e-13
0.7822565707438585,1.0985606298951738e-12
0.7838273670706534,3.637321324434986e-13
0.7853981633974483,3.5007355175862835e-14
0.7869689597242432,6.655411315419971e-13
0.7885397560510381,9.117546364443995e-13
0.790110552377833,2.776226515834741e-13
0.7916813487046279,4.327335062750108e-14
0.7932521450314227,6.665022329053592e-13
0.7948229413582176,9.089705950309262e-13
0.7963937376850125,3.065250008839622e-13
0.7979645340118074,2.0863446287710323e-14
0.7995353303386024,5.161688942163022e-13
0.8011061266653973,7.306261591024609e-13
0.8026769229921922,2.3828705240781295e-13
0.8042477193189871,2.6678308328860048e-14
0.805818515645782,4.770322978109154e-13
0.8073893119725768,6.509100116054471e-13
0.8089601082993717,2.0049106616541654e-13
0.8105309046261666,2.8794676235093e-14
0.8121017009529615,4.670461016539436e-13
0.8136724972797564,6.440193318120005e-13
0.8152432936065513,2.218557462797317e-13
0.8168140899333463,1.513368191742543e-14
0.8183848862601412,3.588258680332814e-13
0.8199556825869361,5.085314932804885e-13
0.821526478913731,1.6225961242231986e-13
0.8230972752405258,1.9449064337275732e-14
0.8246680715673207,3.4981012327428836e-13
0.8262388678941156,4.790803424074429e-13
0.8278096642209105,1.527988081769004e-13
0.8293804605477054,2.02357147343225e-14
0.8309512568745003,3.299125931205767e-13
0.8325220532012952,4.603352499731737e-13
0.8340928495280902,1.600088692817084e-13
0.8356636458548851,8.526103190625962e-15
0.8372344421816799,2.5209479371188156e-13
0.8388052385084748,3.601797407937827e-13
0.8403760348352697,1.1419871467800702e-13
0.8419468311620646,1.8243163832133963e-14
0.8435176274888595,2.6771528740156313e-13
0.8450884238156544,3.6822788175966375e-13
0.8466592201424493,1.2455912568927932e-13
0.8482300164692442,8.309409221671463e-15
0.8498008127960391,2.1572331804891292e-13
0.8513716091228339,3.0861975927390435e-13
0.8529424054496288,1.0253005070968606e-13
0.8545132017764238,9.910606536473549e-15
0.8560839981032187,2.0197900905907837e-13
0.8576547944300136,2.8485609987252894e-13
0.8592255907568085,9.561111277849521e-14
0.8607963870836034,9.856030308648183e-15
0.8623671834103983,1.8411019612627404e-13
0.8639379797371932,2.6098097693527e-13
0.8655087760639881,8.909924121829066e-14
0.8670795723907829,6.654559045765492e-15
0.8686503687175778,1.592300159592242e-13
0.8702211650443727,2.283291368725883e-13
0.8717919613711677,7.692629454007037e-14
0.8733627576979626,7.041406530405272e-15
0.8749335540247575,1.472356653699181e-13
0.8765043503515524,2.0906078224947537e-13
0.8780751466783473,7.03990469911026e-14
0.8796459430051422,6.60417307424669e-15
0.881216739331937,1.3383560439060158e-13
0.8827875356587319,1.8892353125805452e-13
0.8843583319855268,6.182413196427183e-14
0.8859291283123217,6.74584905171106e-15
0.8874999246391166,1.314044468044947e-13
0.8890707209659116,1.9023235666864208e-13
0.8906415172927065,7.14246740996782e-14
0.8922123136195014,2.2364972146667363e-15
0.8937831099462963,9.235793456632881e-14
0.8953539062730911,1.3684677249530566e-13
0.896924702599886,4.269819367321455e-14
0.8984954989266809,8.532572976962818e-15
0.9000662952534758,1.1577272757766286e-13
0.9016370915802707,1.620552033649033e-13
0.9032078879070656,5.98214327696063e-14
0.9047786842338605,1.88520277464313e-15
0.9063494805606552,8.036679526412918e-14
0.9079202768874501,1.2130597557277576e-13
0.909491073214245,4.1323858111597906e-14
0.91106186954104,4.3352785950706e-15
0.9126326658678349,8.46020115610676e-14
0.9142034621946298,1.2115427231482556e-13
0.9157742585214247,4.1928492442308975e-14
0.9173450548482195,2.9318709708200587e-15
0.9189158511750144,7.61336467403531e-14
0.9204866475018093,1.1305965220382719e-13
0.9220574438286042,4.227636578956211e-14
0.9236282401553991,2.831973859570874e-15
0.925199036482194,6.318885516461133e-14
0.926769832808989,9.349620100046067e-14
0.9283406291357839,3.161933481491982e-14
0.9299114254625788,3.079137777942892e-15
0.9314822217893736,6.596389586876097e-14
0.9330530181161685,9.674421684937595e-14
0.9346238144429634,3.6288551443305824e-14
0.9361946107697583,1.8513393033832922e-15
0.9377654070965532,5.248261572800582e-14
0.9393362034233481,7.951009398906499e-14
0.940906999750143,2.817123070609259e-14
0.9424777960769379,1.9485555170686468e-15
0.9440485924037328,5.173903589957991e-14
0.9456193887305276,7.701879321456101e-14
0.9471901850573226,2.8205326915219957e-14
0.9487609813841175,1.7634422310965268e-15
0.9503317777109124,4.61712838948548e-14
0.9519025740377073,6.964523055461816e-14
0.9534733703645022,2.547720587344853e-14
0.9550441666912971,1.4279889756651363e-15
0.956614963018092,4.2836698846512133e-14
0.9581857593448869,6.583908471128829e-14
0.9597565556716818,2.567348148283091e-14
0.9613273519984766,8.076674888663365e-16
0.9628981483252715,3.383631628134607e-14
0.9644689446520665,5.1740446634806857e-14
0.9660397409788614,1.722453536328222e-14
0.9676105373056563,2.8508402961797785e-15
0.9691813336324512,4.359287410307022e-14
0.9707521299592461,6.503968008661119e-14
0.972322926286041,2.7536354741275445e-14
0.9738937226128359,1.9943902819693228e-17
0.9754645189396307,2.4234290111019152e-14
0.9770353152664256,4.093480082071044e-14
0.9786061115932205,1.4711201265707077e-14
0.9801769079200154,2.0542832121043402e-15
0.9817477042468103,3.299389188586436e-14
0.9833185005736053,4.896672612142998e-14
0.9848892969004002,1.902070637367232e-14
0.9864600932271951,3.821808486721358e-16
0.98803088955399,2.5582273605087147e-14
0.9896016858807848,4.159703747026424e-14
0.9911724822075797,1.6821598605687e-14
0.9927432785343746,8.569138187620143e-16
0.9943140748611695,2.3721394639692016e-14
0.9958848711879644,3.8292815484367366e-14
0.9974556675147593,1.565505126001056e-14
0.9990264638415542,2.0031251931903255e-16
1.000597260168349,1.936620972959233e-14
1.002168056495144,3.151001016775546e-14
1.0037388528219389,1.190278039628888e-14
1.0053096491487339,1.4131501246534249e-15
1.0068804454755287,2.29483628326528e-14
1.0084512418023237,3.501708956950006e-14
1.0100220381291185,1.3927869217004202e-14
1.0115928344559133,3.81403401374367e-16
1.0131636307827083,1.981931117787155e-14
1.0147344271095031,3.4305822899742464e-14
1.0163052234362981,1.6999477459750417e-14
1.017876019763093,6.807814088829442e-16
1.019446816089888,1.0469733359542168e-14
1.0210176124166828,1.8547613586279116e-14
1.0225884087434778,5.903265751355898e-15
1.0241592050702726,1.7464297605089538e-15
1.0257300013970674,2.225784373065715e-14
1.0273007977238624,3.4011634832995686e-14
1.0288715940506572,1.6386280737989084e-14
1.0304423903774522,2.0106515193165906e-16
1.032013186704247,8.482249886462826e-15
1.033583983031042,1.673486813533409e-14
1.0351547793578368,6.38823809374156e-15
1.0367255756846319,1.3572036687740512e-15
1.0382963720114267,1.7151432010664433e-14
1.0398671683382217,2.7111048651296332e-14
1.0414379646650165,1.3148012437832437e-14
1.0430087609918113,1.2556044953321853e-16
1.0445795573186063,7.63150206558659e-15
1.046150353645401,1.5194529284576335e-14
1.0477211499721961,6.197510364260906e-15
1.049291946298991,4.0426308929926676e-16
1.050862742625786,1.2420809827830301e-14
1.0524335389525807,2.1260069976842694e-14
1.0540043352793758,1.0892269491772648e-14
1.0555751316061706,4.4188768598549966e-16
1.0571459279329654,6.069866683809867e-15
1.0587167242597604,1.1700716696900911e-14
1.0602875205865552,4.3217233987830966e-15
1.0618583169133502,6.428849738918859e-16
1.063429113240145,1.2281392797333197e-14
1.06499990956694,2.035850346852427e-14
1.0665707058937348,1.069188990164751e-14
1.0681415022205298,5.320925275420864e-16
1.0697122985473246,5.402015312548574e-15
1.0712830948741194,1.1543147315516595e-14
1.0728538912009145,5.49143782406614e-15
1.0744246875277093,1.6776397519453782e-16
1.0759954838545043,7.537332354125706e-15
1.077566280181299,1.4211682986066287e-14
1.079137076508094,7.707725200972324e-15
1.080707872834889,2.2075110488995157e-16
1.082278669161684,4.0501565800598084e-15
1.0838494654884787,8.733757133688276e-15
1.0854202618152735,3.839131264638959e-15
1.0869910581420685,1.5052253119954824e-16
1.0885618544688633,7.390107912075884e-15
1.0901326507956584,1.3790393551338082e-14
1.0917034471224532,8.07469429263861e-15
1.0932742434492482,4.3849663169466397e-16
1.094845039776043,2.465460962634628e-15
1.096415836102838,6.451667218449005e-15
1.0979866324296328,3.079206610056112e-15
1.0995574287564276,1.3210746263656233e-16
1.1011282250832226,5.574487134008183e-15
1.1026990214100174,1.037189089302089e-14
1.1042698177368124,5.704611755216227e-15
1.105840614063607,1.3782030800197535e-16
1.107411410390402,2.9608711319880207e-15
1.1089822067171968,6.873596685601489e-15
1.1105530030439918,3.4543152073654986e-15
1.1121237993707866,1.877664480031107e-17
1.1136945956975817,4.870887351373416e-15
1.1152653920243765,1.0459688290727697e-14
1.1168361883511715,7.216216361035898e-15
1.1184069846779663,8.922402762951152e-16
1.119977781004761,9.112675837807616e-16
1.121548577331556,3.73238600305596e-15
1.123119373658351,2.2326172141223115e-15
1.124690169985146,5.868041302079442e-17
1.1262609663119407,2.7547265212021557e-15
1.1278317626387357,5.442198429595712e-15
1.1294025589655305,2.6260655715696546e-15
1.1309733552923256,5.5249585884953875e-17
1.1325441516191204,4.057160372575467e-15
1.1341149479459154,8.759956672531174e-15
1.1356857442727102,6.350618488913918e-15
1.137256540599505,9.927077655629344e-16
1.1388273369263,5.211425347814706e-16
1.1403981332530948,2.781046277932803e-15
1.1419689295798898,1.8995553958963622e-15
1.1435397259066846,1.908135684543666e-16
1.1451105222334796,2.3495965226427736e-15
1.1466813185602744,4.9979457940259736e-15
1.1482521148870695,3.072079088603882e-15
1.1498229112138643,1.2064498024283016e-16
1.151393707540659,1.762208574188117e-15
1.152964503867454,4.946965979678648e-15
1.1545353001942489,3.798781300855696e-15
1.156106096521044,5.0819686469780605e-16
1.1576768928478387,6.529030719664009e-16
1.1592476891746337,2.81974621373973e-15
1.1608184855014285,2.3073641122160662e-15
1.1623892818282235,5.201364622484427e-16
1.1639600781550183,1.6068950583371611e-15
1.1655308744818131,3.8428824939413615e-15
1.1671016708086082,2.958356884010012e-15
1.168672467135403,4.2699281780691205e-16
1.170243263462198,4.320058237102552e-16
1.1718140597889928,1.981729110844138e-15
1.1733848561157878,1.6073437872561624e-15
1.1749556524425826,6.131613301260994e-16
1.1765264487693776,2.25575353674029e-15
1.1780972450961724,4.681453223904342e-15
1.1796680414229672,3.840069999862592e-15
1.1812388377497622,9.112914210079349e-16
1.182809634076557,1.2445269240182778e-16
